Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
3/15/2017,139.41,140.7501,139.025,140.46,25691774,0,1,138.2807592,139.6100042,137.8988778,139.3222541,25691774
3/14/2017,139.3,139.65,138.84,138.99,15309065,0,1,138.1716502,138.5188152,137.7153763,137.8641613,15309065
3/13/2017,138.85,139.43,138.82,139.2,17421717,0,1,137.7252953,138.3005972,137.6955383,138.0724602,17421717
3/10/2017,139.25,139.3571,138.64,139.14,19612801,0,1,138.1220552,138.2282877,137.5169963,138.0129462,19612801
3/9/2017,138.74,138.79,137.05,138.68,22155904,0,1,137.6161863,137.6657813,135.9398755,137.5566723,22155904
3/8/2017,138.95,139.8,138.82,139,18707236,0,1,137.8244853,138.6676001,137.6955383,137.8740803,18707236
3/7/2017,139.06,139.98,138.79,139.52,17446297,0,1,137.9335943,138.8461421,137.6657813,138.3898682,17446297
3/6/2017,139.365,139.77,138.5959,139.34,21750044,0,1,138.2361237,138.6378432,137.4732535,138.2113262,21750044
3/3/2017,138.78,139.83,138.59,139.78,21571121,0,1,137.6558623,138.6973571,137.4674013,138.6477622,21571121
3/2/2017,140,140.2786,138.76,138.96,26210984,0,1,138.8659801,139.1423234,137.6360243,137.8344043,26210984
3/1/2017,137.89,140.15,137.595,139.79,36414585,0,1,136.7730714,139.0147651,136.480461,138.6576812,36414585
2/28/2017,137.08,137.435,136.7,136.99,23482860,0,1,135.9696325,136.321757,135.5927106,135.8803615,23482860
2/27/2017,137.14,137.435,136.28,136.93,20257426,0,1,136.0291465,136.321757,135.1761126,135.8208476,20257426
2/24/2017,135.91,136.66,135.28,136.66,21776585,0,1,134.8091097,135.5530346,134.1842128,135.5530346,21776585
2/23/2017,137.38,137.48,136.3,136.53,20788186,0,1,136.2672025,136.3663925,135.1959506,135.4240876,20788186
2/22/2017,136.43,137.12,136.11,137.11,20836932,0,1,135.3248976,136.0093085,135.0074897,135.9993895,20836932
2/21/2017,136.23,136.75,135.98,136.7,24507156,0,1,135.1265177,135.6423056,134.8785427,135.5927106,24507156
2/17/2017,135.1,135.83,135.1,135.72,22198197,0,1,134.0056708,134.7297577,134.0056708,134.6206487,22198197
2/16/2017,135.67,135.9,134.8398,135.345,22584555,0,1,134.5710537,134.7991907,133.7475785,134.2486863,22584555
2/15/2017,135.52,136.27,134.62,135.51,35623100,0,1,134.4222688,135.1661937,133.5295589,134.4123498,35623100
2/14/2017,133.47,135.09,133.25,135.02,33226223,0,1,132.388874,133.9957518,132.1706561,133.9263188,33226223
2/13/2017,133.08,133.82,132.75,133.29,23035421,0,1,132.0020331,132.736039,131.6747062,132.2103321,23035421
2/10/2017,132.46,132.94,132.05,132.12,20065458,0,1,131.3870552,131.8631671,130.9803763,131.0498092,20065458
2/9/2017,131.65,132.445,131.12,132.42,28349859,0.57,1,130.5836163,131.3721767,130.0579094,131.3473792,28349859
2/8/2017,131.35,132.22,131.22,132.04,23004072,0,1,129.7276356,130.5868898,129.5992413,130.4091131,23004072
2/7/2017,130.54,132.09,130.45,131.53,38183841,0,1,128.9276403,130.4584955,128.8387519,129.9054123,38183841
2/6/2017,129.13,130.5,128.9,130.29,26845924,0,1,127.5350558,128.8881343,127.3078967,128.6807281,26845924
2/3/2017,128.31,129.19,128.16,129.08,24507301,0,1,126.725184,127.5943147,126.5770368,127.4856734,24507301
2/2/2017,127.975,129.39,127.78,128.53,33710411,0,1,126.3943218,127.7918445,126.2017303,126.9424667,33710411
2/1/2017,127.03,130.49,127.01,128.75,111985040,0,1,125.4609939,128.8782579,125.4412409,127.1597494,111985040
1/31/2017,121.15,121.39,120.62,121.35,49200993,0,1,119.6536205,119.8906561,119.1301668,119.8511502,49200993
1/30/2017,120.93,121.63,120.66,121.63,30377503,0,1,119.4363378,120.1276918,119.1696727,120.1276918,30377503
1/27/2017,122.14,122.35,121.6,121.95,20562944,0,1,120.6313925,120.8387987,120.0980623,120.4437393,20562944
1/26/2017,121.67,122.44,121.6,121.94,26337576,0,1,120.1671977,120.9276871,120.0980623,120.4338628,26337576
1/25/2017,120.42,122.1,120.28,121.88,32586673,0,1,118.9326371,120.5918866,118.7943663,120.3746039,32586673
1/24/2017,119.55,120.1,119.5,119.97,23211038,0,1,118.0733828,118.6165895,118.0240004,118.4881952,23211038
1/23/2017,120,120.81,119.77,120.08,22050218,0,1,118.5178247,119.31782,118.2906655,118.5968366,22050218
1/20/2017,120.45,120.45,119.7346,120,32597892,0,1,118.9622665,118.9622665,118.2557028,118.5178247,32597892
1/19/2017,119.4,120.09,119.37,119.78,25597291,0,1,117.9252356,118.606713,117.8956061,118.300542,25597291
1/18/2017,120,120.5,119.71,119.99,23712961,0,1,118.5178247,119.0116489,118.2314066,118.5079482,23712961
1/17/2017,118.34,120.24,118.22,120,34439843,0,1,116.8783281,118.7548603,116.7598103,118.5178247,34439843
1/13/2017,119.11,119.62,118.81,119.04,26111948,0,1,117.6388175,118.1425182,117.3425229,117.5696821,26111948
1/12/2017,118.895,119.3,118.21,119.25,27086220,0,1,117.426473,117.8264707,116.7499338,117.7770883,27086220
1/11/2017,118.74,119.93,118.6,119.75,27588593,0,1,117.2733875,118.4486893,117.1351167,118.2709125,27588593
1/10/2017,118.77,119.38,118.3,119.11,24462051,0,1,117.303017,117.9054826,116.8388222,117.6388175,24462051
1/9/2017,117.95,119.43,117.94,118.99,33561948,0,1,116.4931452,117.954865,116.4832687,117.5202997,33561948
1/6/2017,116.78,118.16,116.47,117.91,31751900,0,1,115.3375964,116.7005514,115.0314253,116.4536392,31751900
1/5/2017,115.92,116.8642,115.81,116.61,22193587,0,1,114.4882186,115.4207564,114.3795773,115.1696961,22193587
1/4/2017,115.85,116.51,115.75,116.02,21118116,0,1,114.4190832,115.0709313,114.3203184,114.5869835,21118116
1/3/2017,115.8,116.33,114.76,116.15,28781865,0,1,114.3697008,114.8931545,113.3425463,114.7153778,28781865
12/30/2016,116.65,117.2,115.43,115.82,30586265,0,1,115.2092021,115.7524088,114.0042709,114.3894538,30586265
12/29/2016,116.45,117.1095,116.4,116.73,15039519,0,1,115.0116724,115.6630266,114.9622899,115.288214,15039519
12/28/2016,117.52,118.0166,116.2,116.76,20905892,0,1,116.0684563,116.5589226,114.7647602,115.3178434,20905892
12/27/2016,116.52,117.8,116.49,117.26,18296855,0,1,115.0808078,116.3449979,115.0511783,115.8116677,18296855
12/23/2016,115.59,116.52,115.59,116.52,14249484,0,1,114.1622946,115.0808078,114.1622946,115.0808078,14249484
12/22/2016,116.35,116.51,115.64,116.29,26085854,0,1,114.9129075,115.0709313,114.211677,114.8536486,26085854
12/21/2016,116.8,117.4,116.78,117.06,23783165,0,1,115.3573494,115.9499385,115.3375964,115.614138,23783165
12/20/2016,116.74,117.5,116.68,116.95,21424965,0,1,115.2980904,116.0487033,115.2388315,115.5054966,21424965
12/19/2016,115.8,117.38,115.75,116.64,27779423,0,1,114.3697008,115.9301855,114.3203184,115.1993256,27779423
12/16/2016,116.47,116.5,115.645,115.97,44351134,0,1,115.0314253,115.0610548,114.2166153,114.5376011,44351134
12/15/2016,115.38,116.73,115.23,115.82,46524544,0,1,113.9548884,115.288214,113.8067411,114.3894538,46524544
12/14/2016,115.04,116.2,114.98,115.19,34031834,0,1,113.6190879,114.7647602,113.559829,113.7672352,34031834
12/13/2016,113.84,115.92,113.75,115.19,43733811,0,1,112.4339097,114.4882186,112.3450213,113.7672352,43733811
12/12/2016,113.29,115,112.49,113.3,26374377,0,1,111.890703,113.579582,111.1005841,111.9005795,26374377
12/9/2016,112.31,114.7,112.31,113.95,34402627,0,1,110.9228074,113.2832874,110.9228074,112.542551,34402627
12/8/2016,110.86,112.43,110.6,112.12,27068316,0,1,109.490717,111.0413252,109.2339284,110.7351542,27068316
12/7/2016,109.26,111.19,109.16,111.03,29998719,0,1,107.9104794,109.816641,107.8117145,109.6586173,29998719
12/6/2016,109.5,110.36,109.19,109.95,26195462,0,1,108.147515,108.9968928,107.841344,108.5919569,26195462
12/5/2016,110,110.03,108.25,109.11,34324540,0,1,108.6413393,108.6709687,106.9129543,107.7623321,34324540
12/2/2016,109.17,110.09,108.85,109.9,26527997,0,1,107.821591,108.7302277,107.5055435,108.5425744,26527997
12/1/2016,110.365,110.94,109.03,109.49,37086862,0,1,109.001831,109.5697289,107.6833202,108.1376385,37086862
11/30/2016,111.56,112.2,110.27,110.52,36162258,0,1,110.182071,110.8141661,108.9080044,109.1549165,36162258
11/29/2016,110.78,112.03,110.07,111.46,28528750,0,1,109.4117051,110.6462658,108.7104747,110.0833062,28528750
11/28/2016,111.43,112.465,111.39,111.57,27193983,0,1,110.0536767,111.0758929,110.0141708,110.1919475,27193983
11/25/2016,111.13,111.87,110.95,111.79,11475922,0,1,109.7573821,110.4882421,109.5796054,110.4092302,11475922
11/23/2016,111.36,111.51,110.33,111.23,27426394,0,1,109.9845413,110.1326886,108.9672633,109.856147,27426394
11/22/2016,111.95,112.42,111.4,111.8,25965534,0,1,110.5672539,111.0314488,110.0240472,110.4191067,25965534
11/21/2016,110.12,111.99,110.01,111.73,29264571,0,1,108.7598571,110.6067599,108.6512158,110.3499713,29264571
11/18/2016,109.72,110.54,109.66,110.06,28428917,0,1,108.3647977,109.1746695,108.3055388,108.7005982,28428917
11/17/2016,109.81,110.35,108.83,109.95,27632003,0,1,108.4536861,108.9870163,107.4857905,108.5919569,27632003
11/16/2016,106.7,110.23,106.6,109.99,58840522,0,1,105.3820991,108.8684985,105.2833343,108.6314628,58840522
11/15/2016,106.57,107.68,106.1593,107.11,32264510,0,1,105.2537048,106.3499947,104.8480775,105.787035,32264510
11/14/2016,107.32,107.809,104.08,105.71,51175504,0,1,105.9944412,106.4774013,102.7944599,104.4043271,51175504
11/11/2016,106.92,108.87,106.55,108.43,34143898,0,1,105.5993818,107.5252964,105.2339518,107.0907311,34143898
11/10/2016,111.09,111.09,105.83,107.79,57134541,0,1,109.7178762,109.7178762,104.5228449,106.458636,57134541
11/9/2016,109.88,111.32,108.05,110.88,59176361,0,1,108.5228215,109.9450354,106.7154246,109.51047,59176361
11/8/2016,110.31,111.72,109.7,111.06,24254179,0,1,108.9475103,110.3400948,108.3450447,109.6882467,24254179
11/7/2016,110.08,110.51,109.46,110.41,32560000,0,1,108.7203512,109.14504,108.1080091,109.0462752,32560000
11/4/2016,108.53,110.25,108.11,108.84,30836997,0,1,107.1894959,108.8882514,106.7746835,107.495667,30836997
11/3/2016,110.98,111.46,109.55,109.83,26932602,0.57,1,109.6092349,110.0833062,108.1968974,108.473439,26932602
11/2/2016,111.4,112.35,111.23,111.59,28331709,0,1,109.4559883,110.3894101,109.2889549,109.6426727,28331709
11/1/2016,113.46,113.77,110.53,111.49,43825812,0,1,111.4800398,111.7846301,108.6011704,109.5444177,43825812
10/31/2016,113.65,114.23,113.2,113.54,26419398,0,1,111.6667242,112.2366027,111.224577,111.5586437,26419398
10/28/2016,113.87,115.21,113.45,113.72,37861662,0,1,111.882885,113.199501,111.4702143,111.7355026,37861662
10/27/2016,115.39,115.86,114.1,114.48,34562045,0,1,113.3763599,113.838158,112.1088713,112.48224,34562045
10/26/2016,114.31,115.7,113.31,115.59,66134219,0,1,112.3152067,113.6809501,111.3326574,113.5728697,66134219
10/25/2016,117.95,118.36,117.31,118.25,48128970,0,1,115.891686,116.2945312,115.2628545,116.1864508,48128970
10/24/2016,117.1,117.74,117,117.65,23538673,0,1,115.0565191,115.6853507,114.9582642,115.5969212,23538673
10/21/2016,116.81,116.91,116.28,116.6,23192665,0,1,114.7715798,114.8698348,114.2508287,114.5652445,23192665
10/20/2016,116.86,117.38,116.33,117.06,24125801,0,1,114.8207073,115.3316329,114.2999562,115.0172172,24125801
10/19/2016,117.25,117.76,113.8,117.12,20034594,0,1,115.2039015,115.7050016,111.8141065,115.0761701,20034594
10/18/2016,118.18,118.21,117.45,117.47,24553478,0,1,116.1176723,116.1471488,115.4004114,115.4200624,24553478
10/17/2016,117.33,117.84,116.78,117.55,23624896,0,1,115.2825055,115.7836056,114.7421034,115.4986663,23624896
10/14/2016,117.88,118.17,117.13,117.63,35652191,0,1,115.8229075,116.1078468,115.0859956,115.5772702,35652191
10/13/2016,116.79,117.44,115.72,116.98,35192406,0,1,114.7519288,115.3905859,113.7006011,114.9386132,35192406
10/12/2016,117.35,117.98,116.75,117.34,37586787,0,1,115.3021564,115.9211625,114.7126269,115.2923309,37586787
10/11/2016,117.7,118.69,116.2,116.3,64041043,0,1,115.6460487,116.6187725,114.1722248,114.2704797,64041043
10/10/2016,115.02,116.75,114.72,116.05,36235956,0,1,113.0128166,114.7126269,112.7180519,114.0248424,36235956
10/7/2016,114.31,114.56,113.51,114.06,24358443,0,1,112.3152067,112.560844,111.5291673,112.0695694,24358443
10/6/2016,113.7,114.34,113.13,113.89,28779313,0,1,111.7158516,112.3446831,111.1557985,111.902536,28779313
10/5/2016,113.4,113.66,112.69,113.05,21453089,0,1,111.4210868,111.6765496,110.7234769,111.0771946,21453089
10/4/2016,113.06,114.31,112.63,113,29736835,0,1,111.0870201,112.3152067,110.6645239,111.0280671,29736835
10/3/2016,112.71,113.05,112.28,112.52,21701760,0,1,110.7431278,111.0771946,110.3206317,110.5564435,21701760
9/30/2016,112.46,113.37,111.8,113.05,36379106,0,1,110.4974905,111.3916104,109.849008,111.0771946,36379106
9/29/2016,113.16,113.8,111.8,112.18,35886990,0,1,111.185275,111.8141065,109.849008,110.2223767,35886990
9/28/2016,113.69,114.64,113.43,113.95,29641085,0,1,111.7060261,112.6394479,111.4505633,111.9614889,29641085
9/27/2016,113,113.18,112.34,113.09,24607412,0,1,111.0280671,111.204926,110.3795846,111.1164966,24607412
9/26/2016,111.64,113.39,111.55,112.88,29869442,0,1,109.6918001,111.4112613,109.6033707,110.9101612,29869442
9/23/2016,114.42,114.79,111.55,112.71,52481151,0,1,112.4232871,112.7868303,109.6033707,110.7431278,52481151
9/22/2016,114.35,114.94,114,114.62,31073984,0,1,112.3545086,112.9342127,112.0106164,112.6197969,31073984
9/21/2016,113.85,113.989,112.441,113.55,36003185,0,1,111.863234,111.9998084,110.4788221,111.5684692,36003185
9/20/2016,113.05,114.12,112.51,113.57,34514269,0,1,111.0771946,112.1285223,110.546618,111.5881202,34514269
9/19/2016,115.19,116.18,113.25,113.58,47023046,0,1,113.17985,114.1525738,111.2737044,111.5979457,47023046
9/16/2016,115.12,116.13,114.04,114.92,79886911,0,1,113.1110716,114.1034463,112.0499184,112.9145617,79886911
9/15/2016,113.86,115.73,113.49,115.57,90613177,0,1,111.8730595,113.7104266,111.5095163,113.5532187,90613177
9/14/2016,108.73,113.03,108.6,111.77,112340318,0,1,106.8325818,111.0575436,106.7048504,109.8195315,112340318
9/13/2016,107.51,108.79,107.24,107.95,62176190,0,1,105.6338717,106.8915347,105.3685834,106.0661933,62176190
9/12/2016,102.65,105.72,102.53,105.44,45292770,0,1,100.8586822,103.8751085,100.7407763,103.5999947,45292770
9/9/2016,104.64,105.72,103.13,103.13,46556984,0,1,102.8139553,103.8751085,101.3303059,101.3303059,46556984
9/8/2016,107.25,107.27,105.24,105.52,53002026,0,1,105.3784088,105.3980598,103.4034848,103.6785986,53002026
9/7/2016,107.83,108.76,107.07,108.36,42364328,0,1,105.9482874,106.8620582,105.20155,106.4690385,42364328
9/6/2016,107.9,108.3,107.51,107.7,26880391,0,1,106.0170659,106.4100856,105.6338717,105.820556,26880391
9/2/2016,107.7,108,106.82,107.73,26802450,0,1,105.820556,106.1153208,104.9559127,105.8500325,26802450
9/1/2016,106.14,106.8,105.62,106.73,26701523,0,1,104.2877792,104.9362617,103.7768535,104.8674832,26701523
8/31/2016,105.66,106.5699,105.64,106.1,29662406,0,1,103.8161555,104.7101771,103.7965045,104.2484772,29662406
8/30/2016,105.8,106.5,105.5,106,24863945,0,1,103.9537124,104.6414969,103.6589476,104.1502223,24863945
8/29/2016,106.62,107.44,106.29,106.82,24970300,0,1,104.7594028,105.5650932,104.4351615,104.9559127,24970300
8/26/2016,107.41,107.95,106.31,106.94,27766291,0,1,105.5356167,106.0661933,104.4548125,105.0738186,27766291
8/25/2016,107.39,107.88,106.68,107.57,25086248,0,1,105.5159657,105.9974149,104.8183558,105.6928246,25086248
8/24/2016,108.565,108.75,107.68,108.03,23675081,0,1,106.6704611,106.8522327,105.800905,106.1447973,23675081
8/23/2016,108.59,109.32,108.53,108.85,21257669,0,1,106.6950249,107.4122858,106.6360719,106.9504877,21257669
8/22/2016,108.86,109.1,107.85,108.51,25820230,0,1,106.9603132,107.196125,105.9679384,106.6164209,25820230
8/19/2016,108.77,109.69,108.36,109.36,25368072,0,1,106.8718837,107.7758291,106.4690385,107.4515878,25368072
8/18/2016,109.23,109.6,109.02,109.08,21984703,0,1,107.3238564,107.6873996,107.117521,107.176474,21984703
8/17/2016,109.1,109.37,108.34,109.22,25355976,0,1,107.196125,107.4614133,106.4493875,107.3140309,25355976
8/16/2016,109.63,110.23,109.21,109.38,33794448,0,1,107.7168761,108.3064057,107.3042054,107.4712388,33794448
8/15/2016,108.14,109.54,108.08,109.48,25868209,0,1,106.2528777,107.6284467,106.1939247,107.5694937,25868209
8/12/2016,107.78,108.44,107.78,108.18,18660434,0,1,105.89916,106.5476425,105.89916,106.2921797,18660434
8/11/2016,108.52,108.93,107.85,107.93,27484506,0,1,106.6262464,107.0290916,105.9679384,106.0465423,27484506
8/10/2016,108.71,108.9,107.76,108,24008505,0,1,106.8129308,106.9996151,105.879509,106.1153208,24008505
8/9/2016,108.23,108.94,108.01,108.81,26315204,0,1,106.3413071,107.0389171,106.1251463,106.9111857,26315204
8/8/2016,107.52,108.37,107.16,108.37,28037220,0,1,105.6436971,106.478864,105.2899794,106.478864,28037220
8/5/2016,106.27,107.65,106.18,107.48,40553402,0,1,104.4155106,105.7714286,104.3270811,105.6043952,40553402
8/4/2016,105.58,106,105.28,105.87,27408650,0.57,1,103.7375516,104.1502223,103.4427868,104.0224909,27408650
8/3/2016,104.81,105.84,104.77,105.79,30202641,0,1,102.4295121,103.4361183,102.3904206,103.3872539,30202641
8/2/2016,106.05,106.07,104,104.48,33816556,0,1,103.6413487,103.6608944,101.6379091,102.1070072,33816556
8/1/2016,104.41,106.15,104.41,106.05,38167871,0,1,102.0385971,103.7390775,102.0385971,103.6413487,38167871
7/29/2016,104.19,104.55,103.68,104.21,27733688,0,1,101.8235938,102.1754173,101.3251771,101.8431395,27733688
7/28/2016,102.83,104.45,102.82,104.34,39869839,0,1,100.4944827,102.0776886,100.4847098,101.9701869,39869839
7/27/2016,104.265,104.35,102.75,102.95,92344820,0,1,101.8968904,101.9799598,100.4162997,100.6117572,92344820
7/26/2016,96.82,97.97,96.42,96.67,56239822,0,1,94.62098426,95.74486499,94.23006923,94.47439112,56239822
7/25/2016,98.25,98.84,96.92,97.34,40382921,0,1,96.01850551,96.59510519,94.71871302,95.12917381,40382921
7/22/2016,99.26,99.3,98.31,98.66,28313669,0,1,97.00556598,97.04465748,96.07714277,96.41919342,28313669
7/21/2016,99.83,101,99.13,99.43,32702028,0,1,97.5626199,98.70604638,96.87851859,97.17170487,32702028
7/20/2016,100,100.46,99.735,99.96,26275968,0,1,97.72875879,98.17831108,97.46977758,97.68966729,26275968
7/19/2016,99.56,100,99.34,99.87,23779924,0,1,97.29875225,97.72875879,97.08374898,97.6017114,23779924
7/18/2016,98.7,100.13,98.6,99.83,36493867,0,1,96.45828493,97.85580618,96.36055617,97.5626199,36493867
7/15/2016,98.92,99.3,98.5,98.78,30136990,0,1,96.6732882,97.04465748,96.26282741,96.53646793,30136990
7/14/2016,97.39,98.99,97.32,98.79,38918997,0,1,95.17803819,96.74169833,95.10962806,96.54624081,38918997
7/13/2016,97.41,97.67,96.84,96.87,25892171,0,1,95.19758394,95.45167871,94.64053001,94.66984864,25892171
7/12/2016,97.17,97.7,97.12,97.42,24167463,0,1,94.96303492,95.48099734,94.91417054,95.20735681,24167463
7/11/2016,96.75,97.65,96.73,96.98,23794945,0,1,94.55257413,95.43213296,94.53302838,94.77735028,23794945
7/8/2016,96.49,96.89,96.05,96.68,28912103,0,1,94.29847936,94.68939439,93.86847282,94.484164,28912103
7/7/2016,95.7,96.5,95.62,95.94,25139558,0,1,93.52642216,94.30825223,93.44823916,93.76097118,25139558
7/6/2016,94.6,95.66,94.37,95.53,30949090,0,1,92.45140582,93.48733066,92.22662967,93.36028327,30949090
7/5/2016,95.39,95.4,94.46,94.99,27705210,0,1,93.22346301,93.23323589,92.31458555,92.83254798,27705210
7/1/2016,95.49,96.465,95.33,95.89,26026540,0,1,93.32119177,94.27404717,93.16482576,93.7121068,26026540
6/30/2016,94.44,95.77,94.3,95.6,35836356,0,1,92.2950398,93.59483229,92.15821954,93.4286934,35836356
6/29/2016,93.97,94.55,93.63,94.4,36531006,0,1,91.83571464,92.40254144,91.50343686,92.2559483,36531006
6/28/2016,92.9,93.66,92.14,93.59,40444914,0,1,90.79001692,91.53275548,90.04727835,91.46434535,40444914
6/27/2016,93,93.05,91.5,92.04,46622188,0,1,90.88774568,90.93661006,89.42181429,89.94954959,46622188
6/24/2016,92.91,94.655,92.65,93.4,75311356,0,1,90.79978979,92.50515663,90.54569502,91.27866071,75311356
6/23/2016,95.94,96.29,95.25,96.1,32240187,0,1,93.76097118,94.10302184,93.08664275,93.9173372,32240187
6/22/2016,96.25,96.89,95.35,95.55,29219122,0,1,94.06393034,94.68939439,93.18437151,93.37982903,29219122
6/21/2016,94.94,96.35,94.676,95.91,35546358,0,1,92.7836836,94.1616591,92.52567967,93.73165256,35546358
6/20/2016,96,96.57,95.03,95.1,34411901,0,1,93.81960844,94.37666236,92.87163948,92.94004961,34411901
6/17/2016,96.62,96.65,95.3,95.33,61008219,0,1,94.42552674,94.45484537,93.13550713,93.16482576,61008219
6/16/2016,96.45,97.75,96.07,97.55,31326815,0,1,94.25938785,95.52986172,93.88801857,95.3344042,31326815
6/15/2016,97.82,98.41,97.03,97.14,29445227,0,1,95.59827185,96.17487153,94.82621466,94.93371629,29445227
6/14/2016,97.32,98.475,96.75,97.46,31931944,0,1,95.10962806,96.23839522,94.55257413,95.24644832,31931944
6/13/2016,98.69,99.12,97.1,97.34,38020494,0,1,96.44851205,96.86874571,94.89462479,95.12917381,38020494
6/10/2016,98.53,99.3457,98.48,98.83,31712936,0,1,96.29214604,97.08931952,96.24328166,96.58533231,31712936
6/9/2016,98.5,99.99,98.46,99.65,26601354,0,1,96.26282741,97.71898592,96.22373591,97.38670814,26601354
